"НИЖЕГОРОДСКИЙ ФИЛИАЛ АБ ""РОССИЯ"""%22%2012-01-30%30%3%1%2202876000%044030861%042202876%24
"ВОРОНЕЖСКИЙ ФИЛИАЛ АБ ""РОССИЯ"""%20%2010-08-23%30%3%1%2007677000%044030861%042007677%25
"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ БАНКА ""ВЯТИЧ"" (ПАО)"%65%1997-03-25%30%3%1%6577409000%046126701%046577409%26
НАЦИОНАЛЬНЫЙ БАНК РЕСПУБЛИКИ ЮЖНАЯ ОСЕТИЯ%90%2016-06-01%20%1%1%9033199000% %049033199%27
"МКБ ""ДОН-ТЕКСБАНК"" ООО"%60%1994-01-20%20%3%1%6014718000% %046014718%28
"КУ ""НОТА-БАНК"" (ПАО) - ГК ""АСВ"""%45%2016-02-03%90%1%0%4525569000% %044525569%29
УФК по Амурской области%10%2010-12-28%52%3%1%1081002002% %041081100%30
ИРКУТСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%25%2003-10-13%30%3%1%2520728000%044525148%042520728%31
УФК по Хабаровскому краю%08%2011-03-03%52%3%1%0816000041% %000816041%32
"НИЖЕГОРОДСКИЙ Ф-Л ПАО АКБ ""МЕТАЛЛИНВЕСТБАНК"""%22%2009-04-09%30%3%1%2202886000%044525176%042202886%33
ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%65%2008-07-03%30%3%1%6577422000%044525148%046577422%34
"ФИЛИАЛ N8 ПАО КБ ""ЦЕНТР-ИНВЕСТ"""%03%2003-08-14%30%3%1%0349550000%046015762%040349550%35
"ФИЛИАЛ В Г.АСТРАХАНИ АО ""МБ БАНК"""%12%2011-06-02%30%3%1%1203712000%044525184%041203712%36
"ФИЛИАЛ АО АКБ ""НОВИКОМБАНК"" В Г.С-ПЕТЕРБУРГЕ"%40%2011-05-06%30%3%1%4030902000%044525162%044030902%37
"ФКУ "" Войсковая часть 10199 """%29%2000-01-01%99%1%0%2908001005% %229000102%38
Избирательная комиссия Челябинской области%75%1995-09-04%99%1%0%7501001001% %275000099%39
КРАСНОДАРСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%03%2004-09-30%30%3%1%0349542000%044525148%040349542%40
"АО КБ ""ВАКОБАНК"""%58%1994-01-20%20%3%1%5853774000% %045853774%41
"Урюпинский филиал ПАО КБ ""Сельмашбанк"""%18%2018-09-26%30%3%1%1806745000%046015860%041806745%42
"ФИЛИАЛ ""КУРГАНСКИЙ"" АО АКБ ""АЛЕФ-БАНК"""%37%2002-11-21%30%3%1%3735853000%044525268%043735853%43
Избирательная комиссия Ярославской области%78%2000-01-01%99%1%1%7888001119% %278000117%44
УФК по Ставропольскому краю%07%2009-12-30%52%3%0%0703101000% %040703101%45
УФК по Республике Крым%67%2014-03-28%52%3%1%6709002005% %046709101%46
УФК по г. Севастополю%67%2014-03-28%52%3%1%6709002006% %046709102%47
УФК по Новосибирской области%50%2010-01-21%52%3%1%5080002001% %045080101%48
УФК по Камчатскому краю%30%2011-02-01%52%3%1%3081002001% %043081100%49
УФК по Республике Крым%35%2015-12-08%52%3%1%3512002001% %043512100%50
УФК по Камчатскому краю%30%2008-01-09%52%3%1%3083002001% %043083101%51
Избирательная комиссия Саратовской области%63%1998-01-01%99%1%0%6311001004% %263000258%52
"БЕЛГОРОДСКИЙ Ф-Л ПАО АКБ ""МЕТАЛЛИНВЕСТБАНК"""%14%2013-07-15%30%3%1%1403838000%044525176%041403838%53
РОСТОВСКИЙ ФИЛИАЛ ЦМРБАНК (ООО)%60%2016-06-14%30%3%1%6015075000%044525059%046015075%54
"ПРИВОЛЖСКИЙ ФИЛИАЛ АО КБ ""СИТИБАНК"""%22%2007-03-29%30%3%1%2202873000%044525202%042202873%55
"ФИЛИАЛ ""БАШКОРТОСТАН"" АО КБ ""СИТИБАНК"""%80%2013-08-23%30%3%1%8073949000%044525202%048073949%56
"КУ ОАО КБ ""МВКБ"" - ГК ""АСВ"""%45%2016-06-27%90%1%0%4525286000% %044525286%57
"ДОНСКОЙ ФИЛИАЛ АО КБ ""СИТИБАНК"""%60%2007-01-22%30%3%1%6015068000%044525202%046015068%58
"ФИЛИАЛ ПАО ""БАНК УРАЛСИБ"" В Г. СТАВРОПОЛЬ"%07%2005-10-03%30%3%1%0702763000%044525787%040702763%59
"СРЕДНЕВОЛЖСКИЙ ФИЛИАЛ АО КБ ""СИТИБАНК"""%36%2006-12-28%30%3%1%3601889000%044525202%043601889%60
Координационный Комитет по вопросам ПВО%45%2015-12-30%99%3%0%4525000031% %245011073%61
"АНО ""ФЗВ"""%35%2015-12-28%99%3%0%4525000026% %245011066%62
ЦИК России%45%2015-12-24%99%3%1%4525000022% %245011058%63
"ПРИМОРСКИЙ ФИЛИАЛ АКБ ""БЭНК ОФ ЧАЙНА"" (АО)"%05%2013-01-15%30%3%1%0507900000%044525213%040507900%64
Избирательная комиссия Оренбургской области%53%2000-01-01%99%1%0%5354001001% %253000417%65
УФК по Республике Дагестан%82%2013-02-11%52%3%1%8270002001% %048270101%66
УФК по Новосибирской области%50%2009-01-30%52%3%1%5081002001% %045081100%67
УФК по Приморскому краю%05%2012-05-02%52%3%1%0582002182% %040582101%68
УФК ПО КИРОВСКОЙ ОБЛАСТИ%33%2010-11-24%52%3%0%3380100000% %043380100%69
УФК по Республике Марий Эл%88%2004-12-22%52%3%1%8880002001% %048880100%70
УФК по Ростовской области%60%2010-12-27%52%3%1%6080002003% %046080101%71
САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%40%2000-03-17%30%3%1%4030866000%044525148%044030866%72
"Ф-Л ""ЕВРОПЕЙСКИЙ"" ПАО ""БАНК ""САНКТ-ПЕТЕРБУРГ"""%27%2014-12-30%30%3%1%2748877000%044030790%042748877%73
"АМУРСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%10%2001-02-09%30%3%1%1012731000%044525111%041012731%74
"ИВАНОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%24%2001-07-13%30%3%1%2406780000%044525111%042406780%75
"ИНГУШСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%26%2001-07-13%30%3%1%2618783000%044525111%042618783%76
"ИРКУТСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%25%2005-11-24%30%3%1%2520700000%044525111%042520700%77
"КОМИ РФ АО ""РОССЕЛЬХОЗБАНК"""%87%2007-08-16%30%3%1%8702739000%044525111%048702739%78
"ПСКОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%58%2006-10-16%30%3%1%5805772000%044525111%045805772%79
УФК по Республике Северная Осетия -Алания%90%2004-12-31%52%3%1%9082002001% %049082100%80
УФК по Мурманской области%47%2011-11-17%52%3%1%4781002003% %044781102%81
Межрегиональное операционное УФК %45%2012-05-14%52%1%1%4588002003% %044588100%82
УФК по Республике Бурятия %81%2007-12-26%52%3%1%8140002001% %048140100%83
Минфин России%45%2018-08-31%99%3%0%4525000023% %200000390%84
"ФМКБ ""ДОН-ТЕКСБАНК""ООО В Г.РОСТОВЕ-НА-ДОНУ"%60%1994-05-30%30%3%1%6015913000%046014718%046015913%85
"КУ ООО ""АМТ БАНК"" ГК ""АСВ"""%45%2011-11-11%90%1%0%4525073000% %044525073%86
"КУ ЗАО ""С БАНК"" - ГК ""АСВ"""%45%2014-06-20%90%1%0%4525106000% %044525106%87
"КУ ООО КБ ""АДМИРАЛТЕЙСКИЙ"" - ГК ""АСВ"""%45%2016-03-11%90%1%0%4525157000% %044525157%88
"КУ ОАО ""ПРБ"" - ГК ""АСВ"""%45%2014-07-16%90%1%0%4525368000% %044525368%89
"КУ ООО КБ ""ОПМ-БАНК"" - ГК ""АСВ"""%45%2015-08-13%90%1%0%4525378000% %044525378%90
"КУ ООО КБ ""МОНОЛИТ"" - ГК ""АСВ"""%45%2014-04-30%90%1%0%4525391000% %044525391%91
"КУ КБ ""ГАГАРИНСКИЙ"" (АО) - ГК ""АСВ"""%45%2015-11-26%90%1%0%4525429000% %044525429%92
"КУ КБ ""ИНВЕСТИЦИОННЫЙ СОЮЗ"" (ООО) - ГК ""АСВ"""%45%2015-09-17%90%1%0%4525445000% %044525445%93
"КУ ООО КБ ""БАНК БФТ"" - ГК ""АСВ"""%45%2014-08-18%90%1%0%4525447000% %044525447%94
"САРАТОВСКИЙ ФИЛИАЛ ПАО ""МЕТКОМБАНК"""%63%2015-01-30%30%3%1%6311887000%046577881%046311887%95
"КУ ОАО МКБ ""ЗАМОСКВОРЕЦКИЙ"" - ГК ""АСВ"""%45%2014-09-23%90%1%0%4525636000% %044525636%96
"КУ ОАО БАНК ""СОДРУЖЕСТВО""-ГК ""АСВ"""%45%2016-01-19%90%1%0%4525695000% %044525695%97
"КУ АКБ ""ИНВЕСТБАНК"" (ОАО)-ГК ""АСВ"""%45%2014-03-19%90%1%0%4525729000% %044525729%98
"КУ АО ""АРКСБАНК"" - ГК ""АСВ"""%45%2016-10-17%90%1%0%4525731000% %044525731%99
"КУ АКБ ""СЛАВЯНСКИЙ БАНК"" (ЗАО) ГК ""АСВ"""%45%2011-04-21%90%1%0%4525829000% %044525829%100
"КУ БАНК ""КЛИЕНТСКИЙ"" (АО) - ГК ""АСВ"""%45%2015-11-02%90%1%0%4525932000% %044525932%101
"КУ ПАО АКБ ""РФА"" - ГК ""АСВ"""%45%2017-03-10%90%1%0%4525165000% %044525165%102
"КУ БАНК ""ВПБ"" (АО) - ГК ""АСВ"""%45%2016-12-30%90%1%0%4525250000% %044525250%103
"КУ ПАО АКБ ""БАЛТИКА"" - ГК ""АСВ"""%45%2016-03-21%90%1%0%4525946000% %044525946%104
"КУ АКБ ""ВЕК"" (АО) - ГК ""АСВ"""%45%2016-09-08%90%1%0%4525784000% %044525784%105
"ФИЛИАЛ АКБ ""ФОРА-БАНК"" (АО) В Г.КАЛУГА"%29%2002-02-08%30%3%1%2908770000%044525341%042908770%106
"ООО""АВТОКРЕДИТБАНК"""%92%1994-01-20%20%3%1%9205795000% %049205795%107
УФК по Приморскому краю%05%2014-12-31%52%3%1%0510000022% %000510022%108
"АО НКБ ""СЛАВЯНБАНК"""%49%1994-01-20%20%3%1%4959775000% %044959775%109
УФК по г. Москве%45%2011-12-28%52%3%1%4584002003% %044584100%110
"БУРЯТСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%81%2002-09-20%30%3%1%8142727000%044525111%048142727%111
"ОРЕНБУРГСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%53%2000-10-27%30%3%1%5354816000%044525111%045354816%112
"САХАЛИНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%64%2007-06-18%30%3%1%6401747000%044525111%046401747%113
"ТЮМЕНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%71%2007-02-05%30%3%1%7102622000%044525111%047102622%114
"ЧЕЛЯБИНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%75%2008-10-09%30%3%1%7501821000%044525111%047501821%115
"ЯКУТСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%98%2003-02-25%30%3%1%9805771000%044525111%049805771%116
"АО ""ВЕЛИКИЕ ЛУКИ БАНК"""%58%1994-01-20%20%3%1%5853729000% %045853729%117
Избирком%36%1995-10-23%99%3%1%3601001200% %236000127%118
"ФИЛИАЛ КБ ""РБА"" (ООО) В Г.МАХАЧКАЛА"%82%2010-10-13%30%3%1%8209880000%044525082%048209880%119
"КУ БАНК ""СОФРИНО"" (ЗАО) - ГК ""АСВ"""%45%2014-08-25%90%1%0%4525375000% %044525375%120
"Куйбышевский филиал АКБ ""Ланта-Банк"" (АО)"%50%2018-09-20%30%3%1%5004711000%044525348%045004711%121
КРАСНОДАРСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%03%2005-12-05%30%3%1%0349548000%044525545%040349548%122
ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%65%2006-10-16%30%3%1%6577971000%044525545%046577971%123
Избирательная комиссия Кировской области%33%2000-01-01%99%1%1%3304001578% %233000221%124
"Ф-Л ""СЕВЕРНАЯ СТОЛИЦА"" АО ""РАЙФФАЙЗЕНБАНК"""%40%2001-10-19%30%3%1%4030723000%044525700%044030723%125
"СПБ ФИЛИАЛ АКБ ""ЛАНТА-БАНК"" (АО)"%40%2004-09-23%30%3%1%4030761000%044525348%044030761%126
"ОРЛОВСКИЙ ФИЛИАЛ АКБ ""ЛАНТА-БАНК"" (АО)"%54%2005-09-22%30%3%1%5402725000%044525348%045402725%127
НИЖЕГОРОДСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%22%2003-10-07%30%3%1%2202807000%044525148%042202807%128
"ЕФ АО ""СМП БАНК"""%65%2008-05-26%30%3%1%6577403000%044525503%046577403%129
"КУ КБ ""ЭКСПРЕСС-КРЕДИТ"" (АО) - ГК ""АСВ"""%45%2017-03-28%90%1%0%4525457000% %044525457%130
"ДАГЕСТАНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%82%2000-10-13%30%3%1%8209793000%044525111%048209793%131
"КАЛИНИНГРАДСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%27%2002-04-26%30%3%1%2748878000%044525111%042748878%132
"ЛИПЕЦКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%42%2001-01-26%30%3%1%4206756000%044525111%044206756%133
"МОРДОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%89%2001-02-02%30%3%1%8952750000%044525111%048952750%134
"ПЕНЗЕНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%56%2000-10-27%30%3%1%5655718000%044525111%045655718%135
"САРАТОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%63%2002-03-11%30%3%1%6311843000%044525111%046311843%136
"ТАМБОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%68%2000-10-20%30%3%1%6850713000%044525111%046850713%137
"ТАТАРСТАНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%92%2006-04-10%30%3%1%9205706000%044525111%049205706%138
"ТОМСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%69%2005-06-06%30%3%1%6902711000%044525111%046902711%139
"ЧЕЧЕНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%96%2001-08-20%30%3%1%9690719000%044525111%049690719%140
ЦЕНТРАЛЬНЫЙ БАНК ТУРКМЕНИСТАНА%45%1998-04-13%99%1%0%4501002003% %245001291%141
"Небанковская кредитная организация-центральный контрагент ""Национальный Клиринговый Центр"" (Акционерное общество)"%45%2013-12-30%99%3%1%4501002075% %245001961%142
МЕЖДУНАРОДНЫЙ ВАЛЮТНЫЙ ФОНД%45%2000-12-13%99%1%0%4501002001% %245001228%143
Международный банк реконструкции и развития%45%2000-12-13%99%1%0%4501002002% %245001229%144
Национальный банк Республики Беларусь%45%1998-04-13%99%1%0%4501002004% %245001292%145
НАЦИОНАЛЬНЫЙ БАНК КЫРГЫЗСКОЙ РЕСПУБЛИКИ%45%1998-08-19%99%1%0%4501002005% %245001293%146
НАЦИОНАЛЬНЫЙ БАНК ГРУЗИИ%45%2003-05-07%99%1%0%4501002008% %245001296%147
Банк Евроклир%45%2014-01-28%99%1%0%4501002011% %245009721%148
Новый банк развития%00%2018-11-21%99%1%0%4501002021% %200000405%149
"Акционерное общество ""Национальная система платежных карт"""%45%2015-11-19%99%1%1%4501002019% %245011006%150
"АКБ ""ПЕРЕСВЕТ"" (ПАО)"%45%1994-01-20%20%3%1%4525275000% %044525275%151
"БЕЛГОРОДСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%14%2001-05-14%30%3%1%1403740000%044525111%041403740%152
"БРЯНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%15%2006-10-19%30%3%1%1501747000%044525111%041501747%153
Избирательная комиссия Архангельской области%11%2000-01-01%99%1%0%1117001001% %211000123%154
УФК по Чукотскому автономному округу%77%2011-05-03%52%3%1%7749000104% %007749104%155
ВОЛГОГРАДСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%18%2009-01-19%30%3%1%1806701000%044525545%041806701%156
НОВОСИБИРСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%50%2007-07-05%30%3%1%5004818000%044525545%045004818%157
ВОРОНЕЖСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%20%2006-01-13%30%3%1%2007709000%044525545%042007709%158
УФК по Республике Бурятия%81%2011-04-27%52%3%1%8182002001% %048182100%159
"МОСКОВСКИЙ ФКБ ""ЭНЕРГОТРАНСБАНК"" (АО)"%45%1996-03-11%30%3%1%4525227000%042748701%044525227%160
"УДМУРТСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%94%2001-04-13%30%3%1%9401710000%044525111%049401710%161
КРАСНОДАРСКИЙ ФИЛИАЛ ПАО РОСБАНК%03%2011-07-29%30%3%1%0349744000%044525256%040349744%162
"ФИЛИАЛ ""СТАВРОПОЛЬСКИЙ"" АО ""АЛЬФА-БАНК"""%07%2012-08-22%30%3%1%0702752000%044525593%040702752%163
УФК по Хабаровскому краю%08%2011-03-02%52%3%1%0825000040% %000825040%164
УФК по Московской области%46%2010-12-28%52%3%1%4681002001% %044681102%165
"БАШКИРСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%80%2004-06-10%30%3%1%8073934000%044525111%048073934%166
"МКИБ ""РОССИТА-БАНК"" ООО"%45%1995-09-22%20%3%1%4525747000% %044525747%167
"Ликвидатор АО ""РУНЭТБАНК"""%45%1994-07-29%90%1%0%4525084000% %044525084%168
СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ ПАО РОСБАНК%40%2005-02-21%30%3%1%4030778000%044525256%044030778%169
"АО ""МТИ Банк"""%45%1994-01-20%20%3%1%4525273000% %044525273%170
НИЖЕГОРОДСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%22%2007-06-09%30%3%1%2202799000%044525545%042202799%171
РОСТОВСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%60%2004-11-18%30%3%1%6015081000%044525545%046015081%172
ПЕРМСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%57%2005-10-24%30%3%1%5773873000%044525545%045773873%173
"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ООО КБ ""ГЕФЕСТ"""%40%2009-12-29%30%3%1%4030716000%042809992%044030716%174
СТАВРОПОЛЬСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%07%2009-03-26%30%3%1%0702750000%044525545%040702750%175
ЧЕЛЯБИНСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА%75%2004-10-18%30%3%1%7501982000%044525545%047501982%176
"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ПАО ""РОСДОРБАНК"""%40%2010-05-17%30%3%1%4030729000%044525666%044030729%177
"ТУЛЬСКИЙ ФИЛИАЛ АБ ""РОССИЯ"""%70%2010-08-27%30%3%1%7003764000%044030861%047003764%178
"ХАБАРОВСКИЙ ФИЛИАЛ АКБ ""БЭНК ОФ ЧАЙНА""(АО)"%08%2012-06-18%30%3%1%0813864000%044525213%040813864%179
УФК по Краснодарскому краю%03%2004-12-31%52%3%1%0394002001% %040394101%180
"КУ ТАУРУС БАНК (АО) - ГК ""АСВ"""%45%2015-07-21%90%1%0%4525072000% %044525072%181
"ООО МИБ ""ДАЛЕНА"""%45%2016-06-06%20%3%1%4525371000% %044525371%182
"АО ""ВЛАДБИЗНЕСБАНК"""%17%1994-01-20%20%5%1%1708706000% %041708706%183
ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ТЮМЕНСКОЙ ОБЛАСТИ%71%1995-08-29%99%1%0%7102001001% %271000013%184
УФК по Республике Адыгея%79%2020-02-21%52%3%1%7980002001% %047980101%185
"ФИЛИАЛ № 9 ПАО КБ ""ЦЕНТР-ИНВЕСТ"""%18%2004-09-02%30%3%1%1806870000%046015762%041806870%186
"ФИЛИАЛ ""САНКТ-ПЕТЕРБУРГСКИЙ"" АО ""АЛЬФА-БАНК"""%40%1997-09-09%30%3%1%4030786000%044525593%044030786%187
"КУ ОАО ""БАНК РОССИЙСКИЙ КРЕДИТ"" -ГК ""АСВ"""%45%2015-11-03%90%1%0%4525057000% %044525057%188
"ФИЛИАЛ №10 ПАО КБ ""ЦЕНТР-ИНВЕСТ"""%22%2017-12-22%30%3%1%2202717000%046015762%042202717%189
"КУ ОАО ""ЮНИКОРБАНК"" - ГК ""АСВ"""%45%2014-10-13%90%1%0%4525397000% %044525397%190
"ФИЛИАЛ АКБ ""ФОРА-БАНК"" (АО) В Г.ПЕРМИ"%57%2011-09-06%30%3%1%5773713000%044525341%045773713%191
"КБ ""НМБ"" ООО"%45%1994-07-29%20%3%1%4525852000% %044525852%192
"Ф.АКБ ""ФОРА-БАНК"" (АО) В Г.САНКТ-ПЕТЕРБУРГ"%40%2014-03-20%30%3%1%4030831000%044525341%044030831%193
"КУ КБ ""НЕФТЯНОЙ АЛЬЯНС"" (ПАО) - ГК ""АСВ"""%45%2017-07-25%90%1%0%4525994000% %044525994%194
"АО КБ ""РУСНАРБАНК"""%45%2002-06-28%20%5%1%4525466000% %044525466%195
УФК по Краснодарскому краю%03%2011-01-11%52%3%1%0397002001% %040397100%196
"АО ""ИШБАНК"""%45%1994-09-20%20%5%1%4525624000% %044525624%197
"""СОЦИУМ-БАНК"" (ООО)"%45%1994-07-29%20%5%1%4525409000% %044525409%198
"КУ ПАО МАБ ""ТЕМПБАНК"" - ГК ""АСВ"""%45%2017-12-07%90%1%0%4525130000% %044525130%199
"КУ КБ ""ИНТЕРКОММЕРЦ"" (ООО) - ГК ""АСВ"""%45%2016-05-20%90%1%0%4525626000% %044525626%200
ФИЛИАЛ МОРСКОГО БАНКА (АО) В Г. ВЛАДИВОСТОК%05%2007-10-25%30%3%1%0507879000%044525095%040507879%201
"ФИЛИАЛ АКБ ""СЛАВИЯ"" (АО) В Г.САНКТ-ПЕТЕРБУРГ"%40%2014-02-11%30%3%1%4030742000%044525318%044030742%202
"АО КБ ""ЮНИСТРИМ"""%45%2006-09-04%20%5%1%4525550000% %044525550%203
"ООО ""АЛТЫНБАНК"""%92%1994-01-20%20%3%1%9205919000% %049205919%204
"ПЕРМСКИЙ Ф-Л ПАО АКБ ""МЕТАЛЛИНВЕСТБАНК"""%57%2010-06-03%30%3%1%5773712000%044525176%045773712%205
Банк РМП (АО)%45%1994-03-01%20%3%1%4525583000% %044525583%206
"АО ""Почта Банк"""%45%2015-09-28%20%5%1%4525214000% %044525214%207
"КУ БАНК ""ЦЕРИХ"" (ЗАО)-ГК ""АСВ"""%54%2016-04-29%90%1%0%5402719000% %045402719%208
"КУ ""БАНК ГОРОД"" (АО) - ГК ""АСВ"""%45%2016-04-20%90%1%0%4525584000% %044525584%209
САМАРСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)%36%2017-07-24%30%3%1%3601845000%044525148%043601845%210
"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АО ""УРИ БАНК"""%40%2011-08-09%30%3%1%4030819000%044525163%044030819%211
"КУ АКБ ""ФИНПРОМБАНК"" (ПАО) - ГК ""АСВ"""%45%2016-11-17%90%1%0%4525549000% %044525549%212
"СТАВРОПОЛЬСКИЙ Ф-Л ПАО ""ПРОМСВЯЗЬБАНК"""%07%2008-05-15%30%3%1%0702773000%044525555%040702773%213
Избирательная комиссия Кабардино-Балкарской Республики%83%2000-01-01%99%3%1%8327001133% %283000024%214
"ФИЛИАЛ АКБ ""СЛАВИЯ"" (АО) В Г. НИЖНИЙ НОВГОРОД"%22%2011-08-05%30%3%1%2202891000%044525318%042202891%215
"СТ-ПЕТЕРБУРГСКИЙ Ф-Л ПАО ""ПРОМСВЯЗЬБАНК"""%40%2001-02-23%30%3%1%4030920000%044525555%044030920%216
"ФИЛИАЛ АКБ ""СЛАВИЯ"" (АО) В Г. ПСКОВ"%58%2007-10-22%30%3%1%5805755000%044525318%045805755%217
"АКБ ""СЛАВИЯ"" (АО)"%45%1994-07-13%20%5%1%4525318000% %044525318%218
"БАНК ""ЙОШКАР-ОЛА"" (ПАО)"%88%1994-06-15%20%5%1%8860889000% %048860889%219
"ТВЕРСКОЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%28%2001-01-19%30%3%1%2809795000%044525111%042809795%220
"АРХАНГЕЛЬСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%11%2001-11-02%30%3%1%1117772000%044525111%041117772%221
"ОРЛОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%54%2000-10-20%30%3%1%5402751000%044525111%045402751%222
"КИРОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК"""%33%2001-02-02%30%3%1%3304787000%044525111%043304787%223
